id|creationDate|locationIP|browserUsed|content|length
824633727161|2012-01-31T08:58:27.595+0000|197.220.203.36|Firefox|thx|3
824633727162|2012-01-30T18:58:06.820+0000|197.220.203.36|Firefox|great|5
824633727163|2012-01-31T08:59:45.322+0000|27.4.90.237|Internet Explorer|About W. B. Yeats,  renounced the transcendental beliefs About Jordan, ca, |75
824633727164|2012-01-30T12:17:16.898+0000|14.103.173.183|Internet Explorer|roflol|6
824633727165|2012-01-31T14:27:28.530+0000|14.103.173.183|Internet Explorer|great|5
824633727166|2012-01-30T13:35:17.799+0000|193.136.95.244|Firefox|roflol|6
824633727167|2012-01-30T22:58:33.387+0000|193.136.95.244|Firefox|LOL|3
824633727168|2012-01-31T13:57:27.948+0000|27.4.90.237|Internet Explorer|great|5
962072680642|2012-06-04T08:17:04.579+0000|31.209.179.5|Firefox|thx|3
962072680643|2012-06-04T00:48:13.980+0000|1.4.40.92|Chrome|About Manuel Noriega, oney laundering in ApriAbout Agatha Christie, ial conglomerate Boo|88
962072680644|2012-06-04T08:25:22.335+0000|117.53.155.216|Chrome|fine|4
962072680647|2012-06-02T15:02:24.891+0000|61.16.136.118|Chrome|ok|2
962072680648|2012-06-03T14:19:03.474+0000|101.96.12.162|Firefox|About Fred Astaire, he made ten fAbout Meryl Streep, de her film dAbout Ita|75
962072680649|2012-06-02T17:38:19.698+0000|59.185.71.114|Firefox|good|4
962072680650|2012-06-04T09:27:19.250+0000|31.209.179.5|Firefox|duh|3
962072680651|2012-06-03T15:45:46.439+0000|31.209.179.5|Firefox|fine|4
962072680652|2012-06-03T07:40:28.329+0000|85.159.30.82|Chrome|thx|3
962072680653|2012-06-03T14:51:47.893+0000|14.103.173.183|Internet Explorer|About Fred Astaire,  also acknowledged hAbout Thailand,  the population is eAbout The Iceberg/Freed|99
962072680654|2012-06-02T16:43:11.632+0000|180.222.139.188|Internet Explorer|ok|2
962072680655|2012-06-03T17:54:39.099+0000|61.247.235.24|Firefox|right|5
962072680656|2012-06-03T15:49:21.724+0000|14.103.173.183|Internet Explorer|good|4
962072680658|2012-06-03T07:34:57.129+0000|101.96.12.162|Firefox|About William Shakespeare, main highly popular toAbout Winston Churchill, he held many politicalAbout The Velvet Underground & Nico, debut album by AmericaAbout Material Girl,|175
962072680659|2012-06-04T01:42:20.338+0000|14.103.173.183|Internet Explorer|no way!|7
962072680660|2012-06-03T14:08:31.631+0000|85.159.30.82|Chrome|About Paul Hindemith, mposer, viAbout Winston Churchill, uential peAbout Sean Conne|83
962072680661|2012-06-04T03:32:46.617+0000|193.136.95.244|Firefox|About William Shakespeare, lliam ShakespAbout Aaron Copland, oser, composiAb|76
962072680662|2012-06-04T19:01:03.673+0000|85.159.30.82|Chrome|maybe|5
962072680663|2012-06-03T14:17:00.689+0000|197.220.203.36|Firefox|I see|5
962072680664|2012-06-03T16:31:30.086+0000|14.192.50.165|Chrome|About Paul Hindemith, was a German composer,About Winston Churchill, ition to increased homAbout Thomas Hardy, nd explored tragic chaAbout Moldova,  and south. It declar|169
962072680665|2012-06-04T03:40:51.152+0000|148.204.226.31|Chrome|LOL|3
962072680666|2012-06-03T14:47:53.111+0000|85.159.30.82|Chrome|right|5
962072680668|2012-06-02T10:01:37.194+0000|46.18.61.189|Opera|no|2
962072680669|2012-06-02T09:36:03.293+0000|148.204.226.31|Chrome|LOL|3
962072680670|2012-06-02T20:31:10.057+0000|101.96.12.162|Firefox|good|4
962072680671|2012-06-03T01:00:32.386+0000|197.220.203.36|Firefox|yes|3
962072680672|2012-06-02T20:19:57.592+0000|1.2.2.77|Firefox|About The Fame, ually to exotic About It Was Written, and increased maAbout At |79
962072680673|2012-06-02T20:39:16.838+0000|46.18.61.189|Opera|duh|3
962072680674|2012-06-03T06:24:44.497+0000|117.53.155.216|Chrome|cool|4
962072680675|2012-06-02T09:15:30.056+0000|31.209.179.5|Firefox|About Manuel Noriega, nced to seveAbout Paraguay, million. TheAbout VH1 Divas, ivas concer|90
962072680676|2012-06-02T12:00:35.210+0000|148.204.226.31|Chrome|cool|4
962072680678|2012-06-03T03:29:27.557+0000|213.55.107.30|Firefox|thanks|6
962072680679|2012-06-03T07:25:55.919+0000|122.129.64.54|Internet Explorer|About Che Guevara, in-command, and played a pivotal role in tAbout Louis Armstrong|82
962072680680|2012-06-03T03:43:59.570+0000|46.18.61.189|Opera|thanks|6
962072680681|2012-06-03T09:46:57.408+0000|27.112.88.106|Internet Explorer|no|2
962072680682|2012-06-03T16:48:14.156+0000|1.4.40.92|Chrome|About Che Guevara,  This belief prompted his About Louis Armstrong, ouisian|75
962072680683|2012-06-03T10:07:54.934+0000|46.21.0.249|Internet Explorer|thanks|6
962072680684|2012-06-03T07:39:04.286+0000|27.4.90.237|Internet Explorer|good|4
962072680685|2012-06-03T20:25:45.223+0000|190.27.175.191|Opera|good|4
962072680686|2012-06-03T10:48:15.116+0000|14.103.173.183|Internet Explorer|cool|4
962072680687|2012-06-04T02:14:21.859+0000|61.16.136.118|Chrome|no|2
962072680688|2012-06-03T03:10:06.079+0000|27.112.88.106|Internet Explorer|good|4
962072680689|2012-06-03T16:49:56.643+0000|14.192.50.165|Chrome|good|4
962072680690|2012-06-03T09:35:14.383+0000|46.18.61.189|Opera|good|4
962072680691|2012-06-03T10:25:02.171+0000|46.18.61.189|Opera|LOL|3
962072680692|2012-06-03T13:13:50.468+0000|31.24.100.159|Firefox|About Che Guevara,  Cuba aboard the yacht, GranmAbout Louis Armstrong,  a black man. W|86
962072680694|2012-06-03T03:09:40.818+0000|180.222.139.188|Internet Explorer|cool|4
962072680695|2012-06-03T03:47:09.597+0000|31.192.109.124|Safari|great|5
962072680696|2012-06-03T01:03:33.142+0000|46.18.61.189|Opera|roflol|6
962072680697|2012-06-03T01:21:26.757+0000|46.18.61.189|Opera|About Erwin Rommel, theaters of his coAbout Manuel Noriega, e outcome of extraAbout Sto|87
962072680698|2012-06-03T10:33:19.489+0000|31.177.2.33|Internet Explorer|About Manuel Noriega, rder in 1995 and About Mariah Carey, r (2001). Before About Ja|84
962072680699|2012-06-03T04:39:16.819+0000|148.204.226.31|Chrome|thx|3
962072680700|2012-06-03T01:23:46.432+0000|85.159.30.82|Chrome|cool|4
962072680701|2012-06-03T02:51:52.120+0000|31.24.100.159|Firefox|duh|3
962072680702|2012-06-03T17:32:58.182+0000|61.247.235.24|Firefox|no way!|7
962072680703|2012-06-03T16:04:54.717+0000|101.96.12.162|Firefox|About Ben Jonson, Jonson (c. 11 June 1572 – 6About Red Rose Speedway,  Wings. |78
962072680704|2012-06-03T18:01:15.944+0000|31.24.100.159|Firefox|good|4
962072680705|2012-06-03T16:08:22.062+0000|193.136.95.244|Firefox|thx|3
962072680706|2012-06-03T10:24:50.516+0000|1.4.40.92|Chrome|About Further Down the Spiral,  US alone. FurtAbout Jackie Chan, s been acting sAbout Un|88
962072680707|2012-06-04T02:48:25.080+0000|1.2.2.77|Firefox|About Manuel Noriega, e 20 years in PanAbout Jackie Chan, his acrobatic figAbout |81
962072680708|2012-06-03T17:17:12.079+0000|46.18.61.189|Opera|ok|2
962072680709|2012-06-03T17:27:25.414+0000|84.252.22.144|Internet Explorer|maybe|5
962072680710|2012-06-03T15:03:05.934+0000|14.192.50.165|Chrome|About William Lyon Mackenzie King, g remained so lonAbout Taylor Swift,  She recei|82
962072680711|2012-06-03T16:13:49.158+0000|14.103.173.183|Internet Explorer|roflol|6
824633727242|2012-01-30T18:05:05.941+0000|197.220.203.36|Firefox|About Alexander Downer, ecember 20About Fidel Castro, s, but hisAbout Richard N|79
824633727243|2012-01-30T21:16:28.516+0000|31.192.109.124|Internet Explorer|thanks|6
824633727244|2012-01-31T08:49:20.544+0000|1.4.40.92|Chrome|no way!|7
824633727245|2012-01-30T15:39:02.937+0000|148.204.226.31|Chrome|About Fidel Castro, overseen mAbout Albert, Prince Consort, terventionAbout Michael Jackso|90
824633727246|2012-01-30T20:07:18.041+0000|85.159.30.82|Chrome|duh|3
824633727247|2012-01-30T22:15:01.870+0000|46.18.61.189|Opera|good|4
962072680961|2012-06-22T06:51:02.535+0000|91.191.192.127|Firefox|yes|3
962072680962|2012-06-22T08:22:51.050+0000|196.29.42.107|Firefox|yes|3
962072680963|2012-06-22T12:22:03.621+0000|91.191.192.127|Firefox|great|5
962072680964|2012-06-22T10:15:27.855+0000|27.116.34.47|Chrome|great|5
962072680965|2012-06-22T20:05:48.966+0000|202.71.45.247|Firefox|no way!|7
962072680966|2012-06-22T07:50:59.701+0000|27.116.34.47|Chrome|thx|3
962072680967|2012-06-22T09:24:26.464+0000|27.116.34.47|Chrome|About Salvador Dalí, , claiming that About Nikita Khrushchev, defense, Khrus|76
893353204369|2012-04-30T03:39:27.899+0000|1.4.40.92|Chrome|duh|3
893353204370|2012-04-30T10:25:13.500+0000|41.188.97.221|Internet Explorer|About Fidel Castro, empts and the failed BaAbout Ted Kennedy, wn for working with RepAbou|89
893353204371|2012-04-30T23:32:23.653+0000|27.100.28.190|Chrome|About James Madison, nstrumental in the drafting of theAbout Ted Kennedy, ntroversial Chappaquiddic|99
893353204372|2012-04-30T02:49:16.748+0000|41.74.150.41|Firefox|About Howard Stern, one of the highest-paid figures in radio. Stern describesAbout Nikita Khrushchev, 64. Khrushchev was responsible for the partial de-StaliniAbout Favo|169
893353204373|2012-04-30T14:04:59.301+0000|189.217.209.55|Internet Explorer|no|2
893353204377|2012-04-16T14:39:17.411+0000|31.170.121.115|Internet Explorer|About Fidel Castro, ld, including senior leaders like NelsAbout Pope Pius X|75
893353204378|2012-04-16T19:24:15.286+0000|81.28.122.40|Internet Explorer|great|5
893353204379|2012-04-17T00:58:42.040+0000|196.1.98.62|Firefox|maybe|5
893353204380|2012-04-16T15:28:30.218+0000|148.204.226.31|Chrome|no|2
893353204381|2012-04-16T14:10:33.541+0000|1.4.40.92|Chrome|no way!|7
893353204382|2012-04-16T13:55:36.163+0000|27.122.45.252|Internet Explorer|About Fidel Castro, 2008. Born the illegitimate son of a wealthy About Ray Bradbury, ave been adapted into television shows or filAbou|134
893353204383|2012-04-16T16:49:53.015+0000|196.1.135.241|Internet Explorer|maybe|5
893353204384|2012-04-16T21:25:43.584+0000|1.29.220.142|Chrome|About Pope Pius XII,  – Pius XII became known as a staunch opAbout Ray Bradbury|79
893353204385|2012-04-17T16:40:15.505+0000|197.220.203.36|Firefox|About Socrates, s of Caesarea, in emphasizing the place of the emperor in church affairs and in giAbout Pope Pius XII,  1876 – 9 October 1958), reigned as Pope, h|162
893353204386|2012-04-17T02:01:41.598+0000|27.122.45.252|Internet Explorer|About Pope Pius XII, tate, in which capacity he About Ray Bradbury, lative fict|79
893353204387|2012-04-17T11:26:35.368+0000|103.1.6.79|Internet Explorer|thx|3
893353204388|2012-04-17T17:20:54.496+0000|204.79.148.85|Chrome|ok|2
893353204389|2012-04-17T13:51:06.699+0000|103.1.6.79|Internet Explorer|no way!|7
893353204390|2012-04-16T14:09:22.166+0000|27.35.111.48|Chrome|thanks|6
893353204391|2012-04-16T21:28:35.146+0000|91.223.132.248|Internet Explorer|I see|5
893353204392|2012-04-17T02:14:20.671+0000|196.1.135.241|Internet Explorer|no|2
893353204393|2012-04-16T17:35:50.004+0000|186.0.155.248|Firefox|About Ray Bradbury, radbury (born August 22, 192About Odelay,  Odelay featured se|81
962072681131|2012-06-23T06:39:39.405+0000|31.170.121.115|Internet Explorer|About Bobby Hull,  the greatest leAbout Janis Joplin, y, and later as About Ju|78
962072681132|2012-06-22T11:01:32.935+0000|91.191.192.127|Firefox|roflol|6
962072681133|2012-06-23T07:05:30.679+0000|196.1.98.62|Firefox|LOL|3
962072681134|2012-06-23T00:52:35.749+0000|197.220.203.36|Firefox|yes|3
962072681135|2012-06-22T10:33:38.518+0000|196.1.135.241|Internet Explorer|LOL|3
962072681136|2012-06-22T10:36:06.516+0000|27.122.45.252|Internet Explorer|About Bobby Hull, skating speed, aAbout Lord Byron, er, New York CitAbout W|75
962072681137|2012-06-22T19:57:42.040+0000|91.223.132.248|Internet Explorer|About Bobby Hull, nickname the About B.B. King, ocalist, and About Jack Nic|75
962072681138|2012-06-23T03:26:44.080+0000|41.188.97.221|Internet Explorer|About Bobby Hull, essed the most fearAbout Samuel Pepys, e Great Plague of LAbout B.B. Kin|90
962072681139|2012-06-23T07:06:02.469+0000|27.122.45.252|Internet Explorer|About Samuel Johnson, e informed the posthuAbout B.B. King, tone magazine ranked|80
962072681140|2012-06-23T22:36:38.751+0000|91.191.192.127|Firefox|thx|3
962072681141|2012-06-23T06:54:19.552+0000|61.16.136.118|Chrome|About Socrates, ace of the emperor iAbout Julius Caesar, ely led to the estab|77
962072681142|2012-06-22T19:58:08.313+0000|89.207.240.252|Chrome|duh|3
962072681143|2012-06-23T08:39:33.713+0000|91.223.132.248|Internet Explorer|right|5
962072681144|2012-06-23T00:12:25.022+0000|61.16.136.118|Chrome|yes|3
962072681145|2012-06-23T18:50:57.757+0000|91.191.192.127|Firefox|duh|3
962072681146|2012-06-23T12:32:32.605+0000|91.223.132.248|Internet Explorer|About Love Me Two Times, this song on a harpsichord, not a clavichord.About Some Time in |89
962072681339|2012-05-30T14:14:37.351+0000|27.35.111.48|Chrome|duh|3
962072681340|2012-05-30T14:33:18.413+0000|116.197.166.10|Firefox|fine|4
962072681341|2012-05-31T09:29:43.053+0000|1.4.40.92|Chrome|no|2
962072681342|2012-05-31T11:58:22.060+0000|14.192.50.165|Chrome|LOL|3
962072681343|2012-05-30T14:14:31.882+0000|49.12.225.25|Chrome|yes|3
962072681344|2012-05-30T20:41:49.463+0000|14.192.50.165|Chrome|About Augustine of Hippo, hen the Western Roman Empire was starting About Swedish E|83
962072681345|2012-05-30T14:19:23.033+0000|1.4.40.92|Chrome|maybe|5
962072681346|2012-05-31T06:16:02.725+0000|199.103.83.247|Chrome|About Charles Darwin, s Darwin National Park is in the Northern Territory of Austr|82
962072681347|2012-05-30T20:22:11.837+0000|91.191.192.127|Firefox|About Kingdom of Sicily, ounded in 1071 during the Norman conquest of south|75
962072681348|2012-05-31T11:17:20.358+0000|49.12.225.25|Chrome|About North German Confederation, a federation of 22 independent states of northern G|85
687194774406|2011-10-09T04:12:48.305+0000|91.191.192.127|Firefox|great|5
687194774407|2011-10-08T18:12:53.101+0000|14.192.50.165|Chrome|duh|3
687194774408|2011-10-09T11:08:42.496+0000|1.4.40.92|Chrome|LOL|3
687194774409|2011-10-09T13:42:56.164+0000|1.4.40.92|Chrome|About Humayun, as the sAbout Joan of Arc, e for heAbout Franklin D. Roosev|74
687194774410|2011-10-09T14:45:47.604+0000|91.191.192.127|Firefox|fine|4
687194774411|2011-10-09T21:17:47.103+0000|1.4.40.92|Chrome|About Sun Yat-sen, yed an instAbout J. R. R. Tolkien, 's extensivAbout Franklin D. Roo|86
687194774412|2011-10-10T14:19:13.224+0000|1.83.28.23|Chrome|yes|3
1099511634848|2012-09-10T16:15:34.104+0000|103.1.6.79|Internet Explorer|fine|4
1099511634849|2012-09-10T15:37:47.458+0000|31.192.132.124|Firefox|maybe|5
1099511634850|2012-09-10T12:08:10.644+0000|27.144.128.121|Chrome|ok|2
1099511634851|2012-09-10T14:46:40.906+0000|31.192.132.124|Firefox|thx|3
1099511634852|2012-09-10T12:01:55.484+0000|1.29.220.142|Chrome|About Aristophanes, e genre. Also known as the Father of Comedy and the Princ|77
1099511634853|2012-09-10T12:07:30.492+0000|31.41.169.140|Chrome|yes|3
1099511634854|2012-09-10T17:06:11.548+0000|27.144.128.121|Chrome|About Aristophanes, vincingly than any other author. His powAbout Leonard Bern|78
1099511634855|2012-09-10T19:16:23.008+0000|31.192.132.124|Firefox|ok|2
1099511634856|2012-09-10T19:14:21.524+0000|103.1.176.97|Safari|About Friend of the Devil,  Devil is a song recorded by the Grateful Dead. The |79
1099511634857|2012-09-10T19:44:30.825+0000|41.203.147.168|Internet Explorer|ok|2
1099511634858|2012-09-10T17:06:21.574+0000|202.92.17.210|Firefox|duh|3
1099511634859|2012-09-10T11:28:44.228+0000|122.248.121.87|Chrome|no way!|7
1099511634860|2012-09-10T10:19:21.031+0000|46.17.104.27|Firefox|About Carl Jung, he unconscious while still maintaining their relative autonomy,About Clark Gable, nce earned him his third n|125
1099511634861|2012-09-10T22:05:56.667+0000|202.92.17.210|Firefox|thx|3
1030792158164|2012-08-03T15:02:23.813+0000|61.16.136.118|Chrome|thx|3
1030792158165|2012-08-03T23:50:05.517+0000|31.182.127.125|Internet Explorer|maybe|5
1030792158166|2012-08-04T10:50:55.674+0000|31.182.127.125|Internet Explorer|no|2
1030792158167|2012-08-03T16:56:39.295+0000|31.209.179.5|Firefox|About Carl Jung, etric instruments like the Myers-Briggs TAbout The Open Door, he|81
1030792158168|2012-08-03T14:46:10.344+0000|31.131.151.129|Firefox|fine|4
1030792158169|2012-08-04T01:28:26.224+0000|31.182.127.125|Internet Explorer|roflol|6
1030792158170|2012-08-03T14:30:36.999+0000|41.203.147.168|Internet Explorer|no way!|7
1030792158171|2012-08-03T20:40:23.265+0000|31.41.169.140|Chrome|right|5
1030792158172|2012-08-03T22:45:10.235+0000|192.100.158.95|Internet Explorer|ok|2
1030792158173|2012-08-03T21:49:33.942+0000|180.222.139.188|Internet Explorer|thanks|6
1030792158174|2012-08-03T22:33:28.238+0000|58.145.168.54|Chrome|About Carl Jung, opular psychometric instruments like the MyAbout Harrison Ford, d t|84
1030792158175|2012-08-03T22:50:31.220+0000|31.209.179.5|Firefox|duh|3
1030792158176|2012-08-04T04:07:24.314+0000|41.188.97.221|Internet Explorer|no|2
1030792158177|2012-08-03T22:24:46.738+0000|31.192.132.124|Firefox|thx|3
1030792158178|2012-08-04T12:41:00.432+0000|59.185.71.114|Firefox|no way!|7
1030792158179|2012-08-03T15:31:11.656+0000|196.3.152.116|Internet Explorer|cool|4
1030792158180|2012-08-03T19:37:41.363+0000|58.145.168.54|Chrome|thanks|6
1030792158181|2012-08-03T17:23:53.853+0000|180.222.139.188|Internet Explorer|I see|5
1030792158182|2012-08-04T09:24:47.835+0000|59.185.71.114|Firefox|About Kate Bush, ectic musical style and idiosyncratic vocal style have made her one |85
1030792158183|2012-08-03T16:59:53.577+0000|31.41.169.140|Chrome|fine|4
962072681853|2012-06-17T08:21:29.860+0000|27.115.85.233|Internet Explorer|yes|3
962072681854|2012-06-17T21:03:39.378+0000|27.122.45.252|Internet Explorer|fine|4
962072681855|2012-06-17T12:22:46.069+0000|61.247.235.24|Firefox|About Chasing Cars, y Awards, Chasing Cars was nominated for BesAbout British Raj,  are|87
962072681856|2012-06-17T14:16:04.706+0000|119.252.229.151|Chrome|roflol|6
962072681857|2012-06-17T09:29:33.613+0000|204.79.148.85|Chrome|ok|2
893353205123|2012-04-10T03:54:30.666+0000|27.122.45.252|Internet Explorer|About Adolf Hitler, teady themes, incAbout Sergei Prokofiev,  Rostropovich andAbou|82
893353205124|2012-04-11T00:29:18.620+0000|27.122.45.252|Internet Explorer|About Adolf Hitler, litical career bAbout Sergei Prokofiev, ian performers, Ab|78
893353205125|2012-04-10T12:53:53.204+0000|27.122.45.252|Internet Explorer|About Adolf Hitler, hemes, includAbout Sergei Prokofiev, l blessing ofAbout Michael Jack|88
893353205126|2012-04-10T13:46:21.089+0000|31.41.169.140|Chrome|right|5
893353205127|2012-04-10T14:25:34.294+0000|41.74.150.41|Firefox|great|5
893353205128|2012-04-11T01:04:32.910+0000|31.41.169.140|Chrome|right|5
824633728394|2012-02-29T01:05:18.582+0000|31.209.179.5|Firefox|thanks|6
824633728395|2012-02-28T05:08:28.931+0000|31.41.169.140|Chrome|fine|4
824633728396|2012-02-28T03:48:07.439+0000|41.74.150.41|Firefox|About Adolf Hitler, semitic newspapers out of dAbout Anton Chekhov, have influenced the evolutiAbout Richard Nixon, 2, 1994) was the 37th PresiAbout Joe Cocker, |161
